486910	Pipeline Transportation of Refined Petroleum Products
48699	All Other Pipeline TransportationT 
486990	All Other Pipeline Transportation
487	Scenic and Sightseeing TransportationT 
4871	Scenic and Sightseeing Transportation, LandT 
48711	Scenic and Sightseeing Transportation, LandT 
487110	Scenic and Sightseeing Transportation, Land
4872	Scenic and Sightseeing Transportation, WaterT 
48721	Scenic and Sightseeing Transportation, WaterT 
487210	Scenic and Sightseeing Transportation, Water
4879	Scenic and Sightseeing Transportation, OtherT 
48799	Scenic and Sightseeing Transportation, OtherT 
487990	Scenic and Sightseeing Transportation, Other
488	Support Activities for TransportationT 
4881	Support Activities for Air TransportationT 
48811	Airport OperationsT 
488111	Air Traffic Control
488119	Other Airport Operations 
48819	Other Support Activities for Air TransportationT 
488190	Other Support Activities for Air Transportation
4882	Support Activities for Rail TransportationT 
48821	Support Activities for Rail TransportationT 
488210	Support Activities for Rail Transportation
4883	Support Activities for Water TransportationT 
48831	Port and Harbor OperationsT 
488310	Port and Harbor Operations
48832	Marine Cargo HandlingT 
488320	Marine Cargo Handling
48833	Navigational Services to ShippingT 
488330	Navigational Services to Shipping 
48839	Other Support Activities for Water TransportationT 
488390	Other Support Activities for Water Transportation
4884	Support Activities for Road TransportationT 
48841	Motor Vehicle TowingT 
488410	Motor Vehicle Towing
48849	Other Support Activities for Road TransportationT 
488490	Other Support Activities for Road Transportation 
4885	Freight Transportation ArrangementT 
48851	Freight Transportation ArrangementT 
488510	Freight Transportation Arrangement 
4889	Other Support Activities for TransportationT 
48899	Other Support Activities for TransportationT 
488991	Packing and Crating 
488999	All Other Support Activities for Transportation 
491	Postal ServiceT 
4911	Postal ServiceT 
49111	Postal ServiceT 
491110	Postal Service
492	Couriers and MessengersT 
4921	Couriers and Express Delivery ServicesT 
49211	Couriers and Express Delivery ServicesT 
492110	Couriers and Express Delivery Services
4922	Local Messengers and Local DeliveryT 
49221	Local Messengers and Local DeliveryT 
492210	Local Messengers and Local Delivery
493	Warehousing and StorageT 
4931	Warehousing and StorageT 
49311	General Warehousing and StorageT 
493110	General Warehousing and Storage 
49312	Refrigerated Warehousing and StorageT 
493120	Refrigerated Warehousing and Storage
49313	Farm Product Warehousing and StorageT
493130	Farm Product Warehousing and Storage
49319	Other Warehousing and StorageT 
493190	Other Warehousing and Storage
	
51	InformationT
512	Motion Picture and Sound Recording IndustriesT 
5121	Motion Picture and Video IndustriesT 
51211	Motion Picture and Video ProductionT 
512110	Motion Picture and Video Production 
51212	Motion Picture and Video DistributionT 
512120	Motion Picture and Video Distribution
51213	Motion Picture and Video ExhibitionT 
512131	Motion Picture Theaters (except Drive-Ins) 
512132	Drive-In Motion Picture Theaters 
51219	Postproduction Services and Other Motion Picture and Video IndustriesT 
512191	Teleproduction and Other Postproduction Services 
512199	Other Motion Picture and Video Industries 
5122	Sound Recording IndustriesT 
51223	Music PublishersT 
512230	Music Publishers
51224	Sound Recording StudiosT 
512240	Sound Recording Studios
51225	Record Production and DistributionT
512250	Record Production and Distribution
51229	Other Sound Recording IndustriesT 
512290	Other Sound Recording Industries
513	Publishing IndustriesT 
5131	Newspaper, Periodical, Book, and Directory PublishersT 
51311	Newspaper PublishersT 
513110	Newspaper Publishers 
51312	Periodical PublishersT 
513120	Periodical Publishers 
51313	Book PublishersT 
513130	Book Publishers 
51314	Directory and Mailing List PublishersT 
513140	Directory and Mailing List Publishers 
51319	Other PublishersT 
513191	Greeting Card Publishers 
513199	All Other Publishers 
5132	Software PublishersT 
51321	Software PublishersT 
513210	Software Publishers
516	Broadcasting and Content ProvidersT 
5161	Radio and Television Broadcasting StationsT 
51611	Radio Broadcasting StationsT 
516110	Radio Broadcasting Stations 
51612	Television Broadcasting StationsT 
516120	Television Broadcasting Stations
5162	Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content ProvidersT 
51621	Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content ProvidersT 
516210	Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers
517	TelecommunicationsT 
5171	Wired and Wireless Telecommunications (except Satellite) 
51711	Wired and Wireless Telecommunications Carriers (except Satellite) 
517111	Wired Telecommunications Carriers 
517112	Wireless Telecommunications Carriers (except Satellite)
51712	Telecommunications Resellers and Agents for Wireless Telecommunication Services
517121	Telecommunications Resellers
517122	Agents for Wireless Telecommunications Services
5174	Satellite TelecommunicationsT 
51741	Satellite TelecommunicationsT 
517410	Satellite Telecommunications
5178	All Other Telecommunications 
51781	All Other Telecommunications 
517810	All Other Telecommunications 
518	Computing Infrastructure Providers, Data Processing, Web Hosting, and Related ServicesT 
5182	Computing Infrastructure Providers, Data Processing, Web Hosting, and Related ServicesT 
51821	Computing Infrastructure Providers, Data Processing, Web Hosting, and Related ServicesT 
518210	Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services
519	Web Search Portals, Libraries, Archives, and Other Information ServicesT 
5192	Web Search Portals, Libraries, Archives, and Other Information ServicesT 
51921	Libraries and ArchivesT 
519210	Libraries and Archives 
51929	Web Search Portals and All Other Information ServicesT 
519290	Web Search Portals and All Other Information Services
	
52	Finance and InsuranceT
521	Monetary Authorities-Central BankT 
5211	Monetary Authorities-Central BankT 
52111	Monetary Authorities-Central BankT 
521110	Monetary Authorities-Central Bank
522	Credit Intermediation and Related ActivitiesT 
5221	Depository Credit Intermediation 
52211	Commercial Banking 
522110	Commercial Banking 
52213	Credit Unions 
522130	Credit Unions 
52218	Savings Institutions and Other Depository Credit Intermediation 
522180	Savings Institutions and Other Depository Credit Intermediation 
5222	Nondepository Credit Intermediation 
52221	Credit Card Issuing 
522210	Credit Card Issuing 
52222	Sales Financing 
522220	Sales Financing 
52229	Other Nondepository Credit Intermediation 
522291	Consumer Lending 
522292	Real Estate Credit 
522299	International, Secondary Market, and All Other Nondepository Credit Intermediation 
5223	Activities Related to Credit Intermediation 
52231	Mortgage and Nonmortgage Loan Brokers 
522310	Mortgage and Nonmortgage Loan Brokers 
52232	Financial Transactions Processing, Reserve, and Clearinghouse Activities 
522320	Financial Transactions Processing, Reserve, and Clearinghouse Activities 
52239	Other Activities Related to Credit Intermediation 
522390	Other Activities Related to Credit Intermediation 
523	Securities, Commodity Contracts, and Other Financial Investments and Related ActivitiesT 
5231	Securities and Commodity Contracts Intermediation and BrokerageT 
52315	Investment Banking and Securities Intermediation 
523150	Investment Banking and Securities Intermediation 
52316	Commodity Contracts Intermediation 
523160	Commodity Contracts Intermediation 
5232	Securities and Commodity ExchangesT 
52321	Securities and Commodity ExchangesT 
523210	Securities and Commodity Exchanges
5239	Other Financial Investment ActivitiesT 
52391	Miscellaneous Intermediation 
523910	Miscellaneous Intermediation 
52394	Portfolio Management and Investment Advice 
523940	Portfolio Management and Investment Advice 
52399	All Other Financial Investment Activities 
523991	Trust, Fiduciary, and Custody Activities 
523999	Miscellaneous Financial Investment Activities 
524	Insurance Carriers and Related ActivitiesT 
5241	Insurance CarriersT 
52411	Direct Life, Health, and Medical Insurance Carriers 
524113	Direct Life Insurance Carriers 
524114	Direct Health and Medical Insurance Carriers 
52412	Direct Insurance (except Life, Health, and Medical) Carriers 
524126	Direct Property and Casualty Insurance Carriers 
524127	Direct Title Insurance Carriers 
524128	Other Direct Insurance (except Life, Health, and Medical) Carriers 
52413	Reinsurance Carriers 
524130	Reinsurance Carriers 
5242	Agencies, Brokerages, and Other Insurance Related ActivitiesT 
52421	Insurance Agencies and Brokerages 
524210	Insurance Agencies and Brokerages 
52429	Other Insurance Related Activities 
524291	Claims Adjusting 
524292	Pharmacy Benefit Management and Other Third Party Administration of Insurance and Pension Funds 
524298	All Other Insurance Related Activities 
525	Funds, Trusts, and Other Financial Vehicles 
5251	Insurance and Employee Benefit Funds 
52511	Pension Funds 
525110	Pension Funds 
52512	Health and Welfare Funds 
525120	Health and Welfare Funds 
52519	Other Insurance Funds 
525190	Other Insurance Funds 
5259	Other Investment Pools and Funds
52591	Open-End Investment Funds 
525910	Open-End Investment Funds 
52592	Trusts, Estates, and Agency Accounts 
525920	Trusts, Estates, and Agency Accounts 
52599	Other Financial Vehicles 
525990	Other Financial Vehicles 
	
53	Real Estate and Rental and LeasingT
531	Real EstateT 
5311	Lessors of Real EstateT 
53111	Lessors of Residential Buildings and Dwellings 
531110	Lessors of Residential Buildings and Dwellings 
53112	Lessors of Nonresidential Buildings (except Miniwarehouses) 
531120	Lessors of Nonresidential Buildings (except Miniwarehouses) 
53113	Lessors of Miniwarehouses and Self-Storage Units 
531130	Lessors of Miniwarehouses and Self-Storage Units 
53119	Lessors of Other Real Estate Property 
531190	Lessors of Other Real Estate Property 
5312	Offices of Real Estate Agents and BrokersT 
53121	Offices of Real Estate Agents and BrokersT 
531210	Offices of Real Estate Agents and Brokers
5313	Activities Related to Real EstateT 
53131	Real Estate Property Managers 
531311	Residential Property Managers 
531312	Nonresidential Property Managers 
53132	Offices of Real Estate Appraisers 
531320	Offices of Real Estate Appraisers 
53139	Other Activities Related to Real Estate 
531390	Other Activities Related to Real Estate 
532	Rental and Leasing ServicesT 
5321	Automotive Equipment Rental and LeasingT 
53211	Passenger Car Rental and LeasingT 
532111	Passenger Car Rental 
532112	Passenger Car Leasing 
53212	Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and LeasingT 
532120	Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing 
5322	Consumer Goods RentalT 
53221	Consumer Electronics and Appliances RentalT 
532210	Consumer Electronics and Appliances Rental
53228	Other Consumer Goods RentalT 
532281	Formal Wear and Costume Rental
532282	Video Tape and Disc Rental
532283	Home Health Equipment Rental 
532284	Recreational Goods Rental 
532289	All Other Consumer Goods Rental 
5323	General Rental CentersT 
53231	General Rental CentersT 
532310	General Rental Centers
5324	Commercial and Industrial Machinery and Equipment Rental and LeasingT 
53241	Construction, Transportation, Mining, and Forestry Machinery and Equipment Rental and LeasingT 
532411	Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing 
532412	Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing 
53242	Office Machinery and Equipment Rental and LeasingT 
532420	Office Machinery and Equipment Rental and Leasing
53249	Other Commercial and Industrial Machinery and Equipment Rental and LeasingT 
532490	Other Commercial and Industrial Machinery and Equipment Rental and Leasing 
533	Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)T 
5331	Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)T 
53311	Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)T 
533110	Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)
	
54	Professional, Scientific, and Technical ServicesT
541	Professional, Scientific, and Technical ServicesT 
5411	Legal ServicesT
54111	Offices of LawyersT 
541110	Offices of Lawyers
54112	Offices of NotariesT 
541120	Offices of Notaries
54119	Other Legal ServicesT 
541191	Title Abstract and Settlement Offices 
541199	All Other Legal Services 
5412	Accounting, Tax Preparation, Bookkeeping, and Payroll ServicesT 
54121	Accounting, Tax Preparation, Bookkeeping, and Payroll ServicesT 
541211	Offices of Certified Public Accountants 
541213	Tax Preparation Services 
541214	Payroll Services 
541219	Other Accounting Services 
5413	Architectural, Engineering, and Related ServicesT 
54131	Architectural ServicesT 
541310	Architectural Services
54132	Landscape Architectural ServicesT 
541320	Landscape Architectural Services
54133	Engineering ServicesT 
541330	Engineering Services
54134	Drafting ServicesT 
541340	Drafting Services
54135	Building Inspection ServicesT 
541350	Building Inspection Services
54136	Geophysical Surveying and Mapping ServicesT 
541360	Geophysical Surveying and Mapping Services
54137	Surveying and Mapping (except Geophysical) ServicesT 
541370	Surveying and Mapping (except Geophysical) Services
54138	Testing Laboratories and ServicesT 
541380	Testing Laboratories and Services
5414	Specialized Design ServicesT 
54141	Interior Design ServicesT 
541410	Interior Design Services
54142	Industrial Design ServicesT 
541420	Industrial Design Services
54143	Graphic Design ServicesT 
541430	Graphic Design Services
54149	Other Specialized Design ServicesT 
541490	Other Specialized Design Services
5415	Computer Systems Design and Related ServicesT 
54151	Computer Systems Design and Related ServicesT 
541511	Custom Computer Programming Services 
541512	Computer Systems Design Services 
541513	Computer Facilities Management Services 
541519	Other Computer Related Services
5416	Management, Scientific, and Technical Consulting ServicesT 
54161	Management Consulting ServicesT 
541611	Administrative Management and General Management Consulting Services 
541612	Human Resources Consulting Services 
541613	Marketing Consulting Services 
541614	Process, Physical Distribution, and Logistics Consulting Services 
541618	Other Management Consulting Services 
54162	Environmental Consulting ServicesT 
541620	Environmental Consulting Services
54169	Other Scientific and Technical Consulting ServicesT 
541690	Other Scientific and Technical Consulting Services
5417	Scientific Research and Development ServicesT 
54171	Research and Development in the Physical, Engineering, and Life SciencesT 
541713	Research and Development in Nanotechnology 
541714	Research and Development in Biotechnology (except Nanobiotechnology)
541715	Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) 
54172	Research and Development in the Social Sciences and HumanitiesT 
541720	Research and Development in the Social Sciences and Humanities 
5418	Advertising, Public Relations, and Related ServicesT 
54181	Advertising AgenciesT 
541810	Advertising Agencies
54182	Public Relations AgenciesT 
541820	Public Relations Agencies
54183	Media Buying AgenciesT 
541830	Media Buying Agencies
54184	Media RepresentativesT 
541840	Media Representatives
54185	Indoor and Outdoor Display AdvertisingT 
541850	Indoor and Outdoor Display Advertising
54186	Direct Mail AdvertisingT 
541860	Direct Mail Advertising
54187	Advertising Material Distribution ServicesT 
541870	Advertising Material Distribution Services
54189	Other Services Related to AdvertisingT 
541890	Other Services Related to Advertising 
5419	Other Professional, Scientific, and Technical ServicesT 
54191	Marketing Research and Public Opinion PollingT 
541910	Marketing Research and Public Opinion Polling
54192	Photographic ServicesT 
541921	Photography Studios, Portrait 
541922	Commercial Photography 
54193	Translation and Interpretation ServicesT 
541930	Translation and Interpretation Services
54194	Veterinary ServicesT 
541940	Veterinary Services 
54199	All Other Professional, Scientific, and Technical ServicesT 
541990	All Other Professional, Scientific, and Technical Services
	
55	Management of Companies and EnterprisesT 
551	Management of Companies and EnterprisesT 
5511	Management of Companies and EnterprisesT 
55111	Management of Companies and EnterprisesT 
551111	Offices of Bank Holding Companies 
551112	Offices of Other Holding Companies 
551114	Corporate, Subsidiary, and Regional Managing Offices 
	
56	Administrative and Support and Waste Management and Remediation ServicesT
561	Administrative and Support ServicesT 
5611	Office Administrative ServicesT 
56111	Office Administrative ServicesT 
561110	Office Administrative Services
5612	Facilities Support ServicesT 
56121	Facilities Support ServicesT 
561210	Facilities Support Services
5613	Employment ServicesT 
56131	Employment Placement Agencies and Executive Search ServicesT 
561311	Employment Placement Agencies 
561312	Executive Search Services 
56132	Temporary Help ServicesT 
561320	Temporary Help Services
56133	Professional Employer OrganizationsT 
561330	Professional Employer Organizations
5614	Business Support ServicesT 
56141	Document Preparation ServicesT 
561410	Document Preparation Services
56142	Telephone Call CentersT 
561421	Telephone Answering Services 
561422	Telemarketing Bureaus and Other Contact Centers 
56143	Business Service CentersT 
561431	Private Mail Centers 
561439	Other Business Service Centers (including Copy Shops) 
56144	Collection AgenciesT 
561440	Collection Agencies
56145	Credit BureausT 
561450	Credit Bureaus
56149	Other Business Support ServicesT 
561491	Repossession Services 
561492	Court Reporting and Stenotype Services 
561499	All Other Business Support Services 
5615	Travel Arrangement and Reservation ServicesT 
56151	Travel AgenciesT 
561510	Travel Agencies
56152	Tour OperatorsT 
561520	Tour Operators
56159	Other Travel Arrangement and Reservation ServicesT 
561591	Convention and Visitors Bureaus 
561599	All Other Travel Arrangement and Reservation Services 
5616	Investigation and Security ServicesT 
56161	Investigation, Guard, and Armored Car ServicesT 
561611	Investigation and Personal Background Check Services 
561612	Security Guards and Patrol Services 
561613	Armored Car Services 
56162	Security Systems ServicesT 
561621	Security Systems Services (except Locksmiths) 
561622	Locksmiths 
5617	Services to Buildings and DwellingsT 
56171	Exterminating and Pest Control ServicesT 
561710	Exterminating and Pest Control Services
56172	Janitorial ServicesT 
561720	Janitorial Services 
56173	Landscaping ServicesT 
561730	Landscaping Services
56174	Carpet and Upholstery Cleaning ServicesT 
561740	Carpet and Upholstery Cleaning Services
56179	Other Services to Buildings and DwellingsT 
561790	Other Services to Buildings and Dwellings 
5619	Other Support ServicesT 
56191	Packaging and Labeling ServicesT 
561910	Packaging and Labeling Services
56192	Convention and Trade Show OrganizersT 
561920	Convention and Trade Show Organizers
56199	All Other Support ServicesT 
561990	All Other Support Services
562	Waste Management and Remediation ServicesT 
5621	Waste Collection 
56211	Waste Collection 
562111	Solid Waste Collection 
562112	Hazardous Waste Collection 
562119	Other Waste Collection 
5622	Waste Treatment and Disposal 
56221	Waste Treatment and Disposal 
562211	Hazardous Waste Treatment and Disposal 
562212	Solid Waste Landfill 
562213	Solid Waste Combustors and Incinerators 
562219	Other Nonhazardous Waste Treatment and Disposal 
5629	Remediation and Other Waste Management Services 
56291	Remediation Services 
562910	Remediation Services 
56292	Materials Recovery Facilities 
562920	Materials Recovery Facilities 
56299	All Other Waste Management Services 
562991	Septic Tank and Related Services 
562998	All Other Miscellaneous Waste Management Services 
	
61	Educational ServicesT
611	Educational ServicesT 
6111	Elementary and Secondary SchoolsT 
61111	Elementary and Secondary Schools 
611110	Elementary and Secondary Schools 
6112	Junior CollegesT 
61121	Junior CollegesT 
611210	Junior Colleges 
6113	Colleges, Universities, and Professional SchoolsT 
61131	Colleges, Universities, and Professional SchoolsT 
611310	Colleges, Universities, and Professional Schools 
6114	Business Schools and Computer and Management TrainingT 
61141	Business and Secretarial SchoolsT 
611410	Business and Secretarial Schools 
61142	Computer TrainingT 
611420	Computer Training 
61143	Professional and Management Development TrainingT 
611430	Professional and Management Development Training 
6115	Technical and Trade SchoolsT 
61151	Technical and Trade SchoolsT 
611511	Cosmetology and Barber Schools 
611512	Flight Training 
611513	Apprenticeship Training 
611519	Other Technical and Trade Schools 
6116	Other Schools and InstructionT 
61161	Fine Arts SchoolsT 
611610	Fine Arts Schools 
61162	Sports and Recreation InstructionT 
611620	Sports and Recreation Instruction 
61163	Language SchoolsT 
611630	Language Schools 
61169	All Other Schools and InstructionT 
611691	Exam Preparation and Tutoring 
611692	Automobile Driving Schools 
611699	All Other Miscellaneous Schools and Instruction 
6117	Educational Support ServicesT 
61171	Educational Support ServicesT 
611710	Educational Support Services
	
62	Health Care and Social AssistanceT
621	Ambulatory Health Care ServicesT 
6211	Offices of PhysiciansT 
62111	Offices of PhysiciansT 
621111	Offices of Physicians (except Mental Health Specialists) 
621112	Offices of Physicians, Mental Health Specialists 
6212	Offices of DentistsT 
62121	Offices of DentistsT 
621210	Offices of Dentists 
6213	Offices of Other Health PractitionersT 
62131	Offices of ChiropractorsT 
621310	Offices of Chiropractors 
62132	Offices of OptometristsT 
621320	Offices of Optometrists
62133	Offices of Mental Health Practitioners (except Physicians)T 
621330	Offices of Mental Health Practitioners (except Physicians) 
62134	Offices of Physical, Occupational and Speech Therapists, and AudiologistsT 
621340	Offices of Physical, Occupational and Speech Therapists, and Audiologists 
62139	Offices of All Other Health PractitionersT 
621391	Offices of Podiatrists 
621399	Offices of All Other Miscellaneous Health Practitioners 
6214	Outpatient Care CentersT 
62141	Family Planning CentersT 
621410	Family Planning Centers 
62142	Outpatient Mental Health and Substance Abuse CentersT 
621420	Outpatient Mental Health and Substance Abuse Centers 
62149	Other Outpatient Care CentersT 
621491	HMO Medical Centers 
621492	Kidney Dialysis Centers 
621493	Freestanding Ambulatory Surgical and Emergency Centers 
621498	All Other Outpatient Care Centers 
6215	Medical and Diagnostic LaboratoriesT 
62151	Medical and Diagnostic LaboratoriesT 
621511	Medical Laboratories 
621512	Diagnostic Imaging Centers 
6216	Home Health Care ServicesT 
62161	Home Health Care ServicesT 
621610	Home Health Care Services
6219	Other Ambulatory Health Care ServicesT 
62191	Ambulance ServicesT 
621910	Ambulance Services 
62199	All Other Ambulatory Health Care ServicesT 
621991	Blood and Organ Banks 
621999	All Other Miscellaneous Ambulatory Health Care Services 
622	HospitalsT 
6221	General Medical and Surgical HospitalsT 
62211	General Medical and Surgical HospitalsT 
622110	General Medical and Surgical Hospitals 
6222	Psychiatric and Substance Abuse HospitalsT 
62221	Psychiatric and Substance Abuse HospitalsT 
622210	Psychiatric and Substance Abuse Hospitals 
6223	Specialty (except Psychiatric and Substance Abuse) HospitalsT 
62231	Specialty (except Psychiatric and Substance Abuse) HospitalsT 
622310	Specialty (except Psychiatric and Substance Abuse) Hospitals 
623	Nursing and Residential Care FacilitiesT 
6231	Nursing Care Facilities (Skilled Nursing Facilities)T 
62311	Nursing Care Facilities (Skilled Nursing Facilities)T 
623110	Nursing Care Facilities (Skilled Nursing Facilities) 
6232	Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse FacilitiesT
62321	Residential Intellectual and Developmental Disability FacilitiesT 
623210	Residential Intellectual and Developmental Disability Facilities 
62322	Residential Mental Health and Substance Abuse FacilitiesT 
623220	Residential Mental Health and Substance Abuse Facilities 
6233	Continuing Care Retirement Communities and Assisted Living Facilities for the ElderlyT 
62331	Continuing Care Retirement Communities and Assisted Living Facilities for the ElderlyT 
623311	Continuing Care Retirement Communities 
623312	Assisted Living Facilities for the Elderly 
6239	Other Residential Care FacilitiesT 
62399	Other Residential Care FacilitiesT 
623990	Other Residential Care Facilities 
624	Social AssistanceT 
6241	Individual and Family ServicesT 
62411	Child and Youth ServicesT 
624110	Child and Youth Services 
62412	Services for the Elderly and Persons with DisabilitiesT 
624120	Services for the Elderly and Persons with Disabilities 
62419	Other Individual and Family ServicesT 
624190	Other Individual and Family Services 
6242	Community Food and Housing, and Emergency and Other Relief ServicesT 
62421	Community Food ServicesT 
624210	Community Food Services 
62422	Community Housing ServicesT 
624221	Temporary Shelters 
624229	Other Community Housing Services 
62423	Emergency and Other Relief ServicesT 
624230	Emergency and Other Relief Services 
6243	Vocational Rehabilitation ServicesT 
62431	Vocational Rehabilitation ServicesT 
624310	Vocational Rehabilitation Services 
6244	Child Care ServicesT 
62441	Child Care ServicesT 
624410	Child Care Services 
	
71	Arts, Entertainment, and RecreationT
711	Performing Arts, Spectator Sports, and Related IndustriesT 
7111	Performing Arts CompaniesT 
71111	Theater Companies and Dinner TheatersT 
711110	Theater Companies and Dinner Theaters 
71112	Dance CompaniesT 
711120	Dance Companies 
71113	Musical Groups and ArtistsT 
711130	Musical Groups and Artists 
71119	Other Performing Arts CompaniesT 
711190	Other Performing Arts Companies 
7112	Spectator SportsT 
71121	Spectator SportsT 
711211	Sports Teams and Clubs 
711212	Racetracks 
711219	Other Spectator Sports 
7113	Promoters of Performing Arts, Sports, and Similar EventsT 
71131	Promoters of Performing Arts, Sports, and Similar Events with FacilitiesT 
711310	Promoters of Performing Arts, Sports, and Similar Events with Facilities 
71132	Promoters of Performing Arts, Sports, and Similar Events without FacilitiesT 
711320	Promoters of Performing Arts, Sports, and Similar Events without Facilities 
7114	Agents and Managers for Artists, Athletes, Entertainers, and Other Public FiguresT 
71141	Agents and Managers for Artists, Athletes, Entertainers, and Other Public FiguresT 
711410	Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures
7115	Independent Artists, Writers, and PerformersT 
71151	Independent Artists, Writers, and PerformersT 
711510	Independent Artists, Writers, and Performers 
712	Museums, Historical Sites, and Similar InstitutionsT 
7121	Museums, Historical Sites, and Similar InstitutionsT 
71211	MuseumsT 
712110	Museums 
71212	Historical SitesT 
712120	Historical Sites
71213	Zoos and Botanical GardensT 
712130	Zoos and Botanical Gardens 
71219	Nature Parks and Other Similar InstitutionsT 
712190	Nature Parks and Other Similar Institutions
713	Amusement, Gambling, and Recreation IndustriesT 
7131	Amusement Parks and ArcadesT 
71311	Amusement and Theme ParksT 
713110	Amusement and Theme Parks 
71312	Amusement ArcadesT 
713120	Amusement Arcades
7132	Gambling IndustriesT 
71321	Casinos (except Casino Hotels)T 
713210	Casinos (except Casino Hotels)
71329	Other Gambling IndustriesT 
713290	Other Gambling Industries 
7139	Other Amusement and Recreation IndustriesT 
71391	Golf Courses and Country ClubsT 
713910	Golf Courses and Country Clubs
71392	Skiing FacilitiesT 
713920	Skiing Facilities
71393	MarinasT 
713930	Marinas
71394	Fitness and Recreational Sports CentersT 
713940	Fitness and Recreational Sports Centers 
71395	Bowling CentersT 
713950	Bowling Centers
71399	All Other Amusement and Recreation IndustriesT 
713990	All Other Amusement and Recreation Industries 
	
72	Accommodation and Food ServicesT
721	AccommodationT 
7211	Traveler AccommodationT 
72111	Hotels (except Casino Hotels) and MotelsT 
721110	Hotels (except Casino Hotels) and Motels 
72112	Casino HotelsT 
721120	Casino Hotels
72119	Other Traveler AccommodationT 
721191	Bed-and-Breakfast Inns 
721199	All Other Traveler Accommodation 
7212	RV (Recreational Vehicle) Parks and Recreational CampsT 
72121	RV (Recreational Vehicle) Parks and Recreational CampsT 
721211	RV (Recreational Vehicle) Parks and Campgrounds 
721214	Recreational and Vacation Camps (except Campgrounds) 
7213	Rooming and Boarding Houses, Dormitories, and Workers' CampsT 
72131	Rooming and Boarding Houses, Dormitories, and Workers' CampsT 
721310	Rooming and Boarding Houses, Dormitories, and Workers' Camps 
722	Food Services and Drinking PlacesT 
7223	Special Food ServicesT 
72231	Food Service ContractorsT 
722310	Food Service Contractors
72232	CaterersT 
722320	Caterers
72233	Mobile Food ServicesT 
722330	Mobile Food Services
7224	Drinking Places (Alcoholic Beverages)T 
72241	Drinking Places (Alcoholic Beverages)T 
722410	Drinking Places (Alcoholic Beverages) 
7225	Restaurants and Other Eating PlacesT
72251	Restaurants and Other Eating PlacesT
722511	Full-Service Restaurants 
722513	Limited-Service Restaurants 
722514	Cafeterias, Grill Buffets, and Buffets 
722515	Snack and Nonalcoholic Beverage Bars 
	
81	Other Services (except Public Administration)T
811	Repair and MaintenanceT 
8111	Automotive Repair and MaintenanceT 
81111	Automotive Mechanical and Electrical Repair and MaintenanceT 
811111	General Automotive Repair 
811114	Specialized Automotive Repair 
81112	Automotive Body, Paint, Interior, and Glass RepairT
811121	Automotive Body, Paint, and Interior Repair and Maintenance 
811122	Automotive Glass Replacement Shops 
81119	Other Automotive Repair and MaintenanceT 
811191	Automotive Oil Change and Lubrication Shops 
811192	Car Washes 
811198	All Other Automotive Repair and Maintenance 
8112	Electronic and Precision Equipment Repair and MaintenanceT 
81121	Electronic and Precision Equipment Repair and MaintenanceT 
811210	Electronic and Precision Equipment Repair and Maintenance 
8113	Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and MaintenanceT 
81131	Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and MaintenanceT 
811310	Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance 
8114	Personal and Household Goods Repair and MaintenanceT 
81141	Home and Garden Equipment and Appliance Repair and MaintenanceT 
811411	Home and Garden Equipment Repair and Maintenance 
811412	Appliance Repair and Maintenance 
81142	Reupholstery and Furniture RepairT 
811420	Reupholstery and Furniture Repair
81143	Footwear and Leather Goods RepairT
811430	Footwear and Leather Goods Repair
81149	Other Personal and Household Goods Repair and MaintenanceT 
811490	Other Personal and Household Goods Repair and Maintenance 
812	Personal and Laundry ServicesT
8121	Personal Care Services 
81211	Hair, Nail, and Skin Care Services 
812111	Barber Shops 
812112	Beauty Salons 
812113	Nail Salons 
81219	Other Personal Care Services 
812191	Diet and Weight Reducing Centers 
812199	Other Personal Care Services 
8122	Death Care Services 
81221	Funeral Homes and Funeral Services 
812210	Funeral Homes and Funeral Services 
81222	Cemeteries and Crematories 
812220	Cemeteries and Crematories 
8123	Drycleaning and Laundry Services 
81231	Coin-Operated Laundries and Drycleaners 
812310	Coin-Operated Laundries and Drycleaners 
81232	Drycleaning and Laundry Services (except Coin-Operated) 
812320	Drycleaning and Laundry Services (except Coin-Operated) 
81233	Linen and Uniform Supply 
812331	Linen Supply 
812332	Industrial Launderers 
8129	Other Personal Services 
